"clan","year","session","num.aggs","num.ids","duration","migration","agg.rate"
"talek",1996,"t10303",2,9,24,"migration",0.00925925925925926
"talek",1996,"t10304",0,1,5,"migration",0
"talek",1996,"t10318",0,4,5,"migration",0
"talek",1996,"t10335",0,6,5,"migration",0
"talek",1996,"t10337",5,17,30,"migration",0.00980392156862745
"talek",1996,"t10347",4,10,26,"migration",0.0153846153846154
"talek",1996,"t10411",4,6,30,"migration",0.0222222222222222
"talek",1996,"t10427",7,12,36,"migration",0.0162037037037037
"talek",1996,"t10428",1,4,26,"migration",0.00961538461538462
"talek",1996,"t10432",0,1,5,"migration",0
"talek",1996,"t10453.5",1,13,21,"migration",0.00366300366300366
"talek",1996,"t10459",12,8,5,"migration",0.3
"talek",1996,"t10505",0,1,5,"migration",0
"talek",1996,"t10545",7,16,50,"migration",0.00875
"talek",1996,"t10574",0,2,31,"migration",0
"talek",1996,"t10608",0,2,30,"migration",0
"talek",1996,"t10625",0,4,46,"migration",0
"talek",1996,"t10670",8,7,5,"migration",0.228571428571429
"talek",1996,"t10681",16,15,51,"migration",0.0209150326797386
"talek",1996,"t10681.1",0,1,5,"migration",0
"talek",1996,"t10682",0,18,40,"migration",0
"talek",1996,"t10682.1",0,1,5,"migration",0
"talek",1996,"t10682.2",0,1,5,"migration",0
"talek",1996,"t10685.8",0,1,9,"migration",0
"talek",1996,"t10686",13,10,58,"migration",0.0224137931034483
"talek",1996,"t10686.1",0,1,5,"migration",0
"talek",1996,"t10686.2",0,1,5,"migration",0
"talek",1996,"t10688",8,10,46,"migration",0.0173913043478261
"talek",1996,"t10690",0,4,18,"migration",0
"talek",1996,"t10691",1,3,10,"migration",0.0333333333333333
"talek",1996,"t10695",8,6,43,"migration",0.0310077519379845
"talek",1996,"t10696",0,2,9,"migration",0
"talek",1996,"t10699",0,5,14,"migration",0
"talek",1996,"t10700",9,9,54,"migration",0.0185185185185185
"talek",1996,"t10704",0,1,5,"migration",0
"talek",1996,"t10705",4,18,5,"migration",0.0444444444444444
"talek",1996,"t10707",0,1,5,"migration",0
"talek",1996,"t10709",7,10,43,"migration",0.0162790697674419
"talek",1996,"t10710.5",0,2,5,"migration",0
"talek",1996,"t10716",0,9,5,"migration",0
"talek",1996,"t10720.3",0,3,5,"migration",0
"talek",1996,"t10720.9",0,2,5,"migration",0
"talek",1996,"t10721",2,10,49,"migration",0.00408163265306122
"talek",1996,"t10721.1",0,1,5,"migration",0
"talek",1996,"t10730",0,6,36,"migration",0
"talek",1996,"t10732",1,4,17,"migration",0.0147058823529412
"talek",1996,"t10737",4,6,17,"migration",0.0392156862745098
"talek",1996,"t10738",0,10,22,"migration",0
"talek",1996,"t10752",7,7,5,"migration",0.2
"talek",1996,"t10759",8,6,56,"migration",0.0238095238095238
"talek",1996,"t10764.2",0,2,12,"migration",0
"talek",1996,"t10768",0,2,5,"migration",0
"talek",1996,"t10783",13,17,5,"migration",0.152941176470588
"talek",1996,"t10785",13,14,44,"migration",0.0211038961038961
"talek",1996,"t10807",3,6,5,"migration",0.1
"talek",1996,"t10812",0,1,8,"migration",0
"talek",1996,"t10812.3",0,3,5,"migration",0
"talek",1996,"t10812.4",0,1,10,"migration",0
"talek",1996,"t10822",0,6,5,"migration",0
"talek",1996,"t10834.6",0,1,5,"migration",0
"talek",1996,"t10836",2,10,16,"migration",0.0125
"talek",1996,"t10847",13,23,5,"migration",0.11304347826087
"talek",1996,"t10870.6",0,1,17,"no.migration",0
"talek",1996,"t10871",2,3,31,"no.migration",0.021505376344086
"talek",1996,"t10889",5,2,25,"no.migration",0.1
"talek",1996,"t10892",3,7,57,"no.migration",0.0075187969924812
"talek",1996,"t10897",0,3,40,"no.migration",0
"talek",1996,"t10907",16,22,5,"no.migration",0.145454545454545
"talek",1996,"t10919",32,22,5,"no.migration",0.290909090909091
"talek",1996,"t10923",20,23,5,"no.migration",0.173913043478261
"talek",1996,"t10929",40,12,5,"no.migration",0.666666666666667
"talek",1996,"t10938",9,19,38,"no.migration",0.0124653739612188
"talek",1996,"t10939",6,8,5,"no.migration",0.15
"talek",1996,"t10940",25,23,5,"no.migration",0.217391304347826
"talek",1996,"t10941",8,15,5,"no.migration",0.106666666666667
"talek",1996,"t10941.3",0,1,5,"no.migration",0
"talek",1996,"t10944",4,11,20,"no.migration",0.0181818181818182
"talek",1996,"t10945.3",0,1,5,"no.migration",0
"talek",1996,"t10955",0,6,40,"no.migration",0
"talek",1996,"t10974",3,4,41,"no.migration",0.0182926829268293
"talek",1996,"t10977",8,7,47,"no.migration",0.0243161094224924
"talek",1996,"t10984",0,1,55,"no.migration",0
"talek",1996,"t10985.1",0,1,5,"no.migration",0
"talek",1996,"t10991.15",0,1,15,"no.migration",0
"talek",1996,"t10996",6,6,17,"no.migration",0.0588235294117647
"talek",1996,"t10997",1,7,17,"no.migration",0.00840336134453781
"talek",1996,"t11000",1,9,15,"no.migration",0.00740740740740741
"talek",1996,"t11004",0,12,26,"no.migration",0
"talek",1996,"t11006",6,12,5,"no.migration",0.1
"talek",1996,"t11007",1,4,24,"no.migration",0.0104166666666667
"talek",1996,"t11023",2,6,13,"no.migration",0.0256410256410256
"talek",1996,"t11026",4,15,5,"no.migration",0.0533333333333333
"talek",1996,"t11040",3,2,25,"no.migration",0.06
"talek",1996,"t11044",6,8,41,"no.migration",0.0182926829268293
"talek",1996,"t11055",14,7,5,"no.migration",0.4
"talek",1996,"t9038",0,1,13,"no.migration",0
"talek",1996,"t9041.1",0,1,5,"no.migration",0
"talek",1996,"t9042",2,16,26,"no.migration",0.00480769230769231
"talek",1996,"t9049",1,11,35,"no.migration",0.0025974025974026
"talek",1996,"t9052",1,22,20,"no.migration",0.00227272727272727
"talek",1996,"t9052.1",0,1,5,"no.migration",0
"talek",1996,"t9065",3,7,20,"no.migration",0.0214285714285714
"talek",1996,"t9069.15",0,3,8,"no.migration",0
"talek",1996,"t9074",8,16,39,"no.migration",0.0128205128205128
"talek",1996,"t9104",0,6,8,"no.migration",0
"talek",1996,"t9104.1",0,1,5,"no.migration",0
"talek",1996,"t9104.2",0,1,5,"no.migration",0
"talek",1996,"t9104.3",0,1,5,"no.migration",0
"talek",1996,"t9106",0,12,57,"no.migration",0
"talek",1996,"t9110",7,7,55,"no.migration",0.0181818181818182
"talek",1996,"t9110.99",0,1,5,"no.migration",0
"talek",1996,"t9114",0,16,5,"no.migration",0
"talek",1996,"t9125",8,13,5,"no.migration",0.123076923076923
"talek",1996,"t9127",2,3,50,"no.migration",0.0133333333333333
"talek",1996,"t9131",3,7,52,"no.migration",0.00824175824175824
"talek",1996,"t9141",6,4,15,"no.migration",0.1
"talek",1996,"t9144.2",0,4,7,"no.migration",0
"talek",1996,"t9146.1",0,2,10,"no.migration",0
"talek",1996,"t9152",2,12,55,"no.migration",0.00303030303030303
"talek",1996,"t9155",3,11,5,"no.migration",0.0545454545454545
"talek",1996,"t9158",8,10,47,"no.migration",0.0170212765957447
"talek",1996,"t9171",0,16,45,"no.migration",0
"talek",1996,"t9176",24,24,51,"no.migration",0.0196078431372549
"talek",1996,"t9176.5",0,1,5,"no.migration",0
"talek",1996,"t9180",2,29,49,"no.migration",0.00140745953553835
"talek",1996,"t9185.35",0,1,17,"no.migration",0
"talek",1996,"t9188",13,9,26,"no.migration",0.0555555555555556
"talek",1996,"t9192",10,28,5,"no.migration",0.0714285714285714
"talek",1996,"t9199",0,23,30,"no.migration",0
"talek",1996,"t9200",5,10,47,"no.migration",0.0106382978723404
"talek",1996,"t9204",11,19,5,"no.migration",0.115789473684211
"talek",1996,"t9205",4,10,19,"migration",0.0210526315789474
"talek",1996,"t9211",0,6,54,"migration",0
"talek",1996,"t9212",1,6,36,"migration",0.00462962962962963
"talek",1996,"t9212.1",0,1,5,"migration",0
"talek",1996,"t9212.2",0,1,5,"migration",0
"talek",1996,"t9216.2",0,1,5,"migration",0
"talek",1996,"t9217",2,9,35,"migration",0.00634920634920635
"talek",1996,"t9218",4,12,49,"migration",0.00680272108843537
"talek",1996,"t9219",0,16,40,"migration",0
"talek",1996,"t9220.3",0,2,5,"migration",0
"talek",1996,"t9221",3,7,22,"migration",0.0194805194805195
"talek",1996,"t9225.3",0,1,10,"migration",0
"talek",1996,"t9226.1",0,5,5,"migration",0
"talek",1996,"t9226.98",0,1,5,"migration",0
"talek",1996,"t9226.99",0,1,5,"migration",0
"talek",1996,"t9227.2",0,2,7,"migration",0
"talek",1996,"t9228.12",0,1,5,"migration",0
"talek",1996,"t9228.13",0,1,5,"migration",0
"talek",1996,"t9228.14",0,1,5,"migration",0
"talek",1996,"t9247",6,13,5,"migration",0.0923076923076923
"talek",1996,"t9274",12,8,28,"migration",0.0535714285714286
"talek",1996,"t9275",0,1,5,"migration",0
"talek",1996,"t9292",0,1,7,"migration",0
"talek",1996,"t9293",0,1,5,"migration",0
"talek",1996,"t9294",21,13,5,"migration",0.323076923076923
"talek",1996,"t9301",0,4,5,"migration",0
"talek",1996,"t9302",0,1,5,"migration",0
"talek",1996,"t9336",10,8,34,"migration",0.0367647058823529
"talek",1996,"t9338",0,4,6,"migration",0
"talek",1996,"t9375",5,2,57,"migration",0.043859649122807
"talek",1996,"t9378",45,17,5,"migration",0.529411764705882
"talek",1996,"t9439",5,5,25,"migration",0.04
"talek",1996,"t9467",0,4,7,"migration",0
"talek",1996,"t9475",1,22,40,"migration",0.00113636363636364
"talek",1996,"t9477",0,1,30,"migration",0
"talek",1996,"t9521",0,7,25,"migration",0
"talek",1996,"t9542",10,18,52,"migration",0.0106837606837607
"talek",1996,"t9570",0,2,25,"migration",0
"talek",1996,"t9574",7,5,34,"migration",0.0411764705882353
"talek",1996,"t9578",3,21,48,"migration",0.00297619047619048
"talek",1996,"t9579",0,1,5,"migration",0
"talek",1996,"t9580",0,1,5,"migration",0
"talek",1996,"t9581",2,9,38,"migration",0.00584795321637427
"talek",1996,"t9604",0,1,5,"migration",0
"talek",1996,"t9653",0,3,18,"migration",0
"talek",1996,"t9673",0,1,5,"migration",0
"talek",1996,"t9688",0,6,10,"migration",0
"talek",1996,"t9689",0,1,5,"migration",0
"talek",1996,"t9690",0,1,5,"migration",0
"talek",1996,"t9698",0,5,5,"migration",0
"talek",1996,"t9707",1,6,23,"migration",0.0072463768115942
"talek",1996,"t9723",0,1,5,"migration",0
"talek",1996,"t9762",0,1,16,"migration",0
"talek",1996,"t9767",0,3,5,"migration",0
"talek",1996,"t9786",0,1,5,"migration",0
"talek",1996,"t9787",0,1,10,"migration",0
"talek",1996,"t9794",7,17,5,"migration",0.0823529411764706
"talek",1996,"t9806",0,2,12,"migration",0
"talek",1996,"t9820",11,15,5,"migration",0.146666666666667
"talek",1996,"t9834",0,10,13,"migration",0
"talek",1996,"t9888",4,18,39,"migration",0.0056980056980057
"talek",1996,"t9891",1,5,5,"migration",0.04
"talek",1996,"t9892",0,1,5,"migration",0
"talek",1996,"t9893",0,4,5,"migration",0
"talek",1996,"t9915",6,12,51,"migration",0.00980392156862745
"talek",1996,"t9916",0,1,5,"migration",0
"talek",1996,"t9951",0,2,5,"migration",0
"talek",1996,"t9954",0,4,5,"migration",0
"talek",1996,"t9957",21,17,5,"migration",0.247058823529412
"talek",1996,"t9976",2,11,57,"migration",0.00318979266347687
"talek",1996,"t9983",0,3,20,"migration",0
"talek",1996,"t9991",2,9,25,"migration",0.00888888888888889
"talek",1996,"t9981",1,11,51,"migration",0.0017825311942959
"talek",1996,"t9984",13,16,5,"migration",0.1625
"talek",1996,"t9997",1,7,39,"migration",0.00366300366300366
"talek",1997,"t11068",1,11,34,"no.migration",0.00267379679144385
"talek",1997,"t11069",3,11,48,"no.migration",0.00568181818181818
"talek",1997,"t11070.3",0,4,5,"no.migration",0
"talek",1997,"t11078",9,22,57,"no.migration",0.00717703349282297
"talek",1997,"t11087",2,12,16,"no.migration",0.0104166666666667
"talek",1997,"t11088",2,8,39,"no.migration",0.00641025641025641
"talek",1997,"t11094",7,24,5,"no.migration",0.0583333333333333
"talek",1997,"t11104",11,11,53,"no.migration",0.0188679245283019
"talek",1997,"t11110.4",0,3,20,"no.migration",0
"talek",1997,"t11118",24,28,5,"no.migration",0.171428571428571
"talek",1997,"t11120.4",2,4,6,"no.migration",0.0833333333333333
"talek",1997,"t11121",1,3,59,"no.migration",0.00564971751412429
"talek",1997,"t11125.1",13,11,38,"no.migration",0.0311004784688995
"talek",1997,"t11127.5",1,7,7,"no.migration",0.0204081632653061
"talek",1997,"t11128",29,26,5,"no.migration",0.223076923076923
"talek",1997,"t11130",3,18,20,"no.migration",0.00833333333333333
"talek",1997,"t11136.3",1,3,5,"no.migration",0.0666666666666667
"talek",1997,"t11142",1,16,36,"no.migration",0.00173611111111111
"talek",1997,"t11152.3",0,1,5,"no.migration",0
"talek",1997,"t11161.1",0,12,26,"no.migration",0
"talek",1997,"t11163",1,4,15,"no.migration",0.0166666666666667
"talek",1997,"t11165.4",0,3,7,"no.migration",0
"talek",1997,"t11165.6",0,1,5,"no.migration",0
"talek",1997,"t11172.1",0,4,40,"no.migration",0
"talek",1997,"t11175",3,25,45,"no.migration",0.00266666666666667
"talek",1997,"t11187.6",0,6,5,"no.migration",0
"talek",1997,"t11193",19,17,5,"no.migration",0.223529411764706
"talek",1997,"t11198",0,7,22,"no.migration",0
"talek",1997,"t11213.13",0,1,5,"no.migration",0
"talek",1997,"t11214",0,1,5,"no.migration",0
"talek",1997,"t11231.4",0,1,5,"no.migration",0
"talek",1997,"t11231.6",0,7,21,"no.migration",0
"talek",1997,"t11235",6,17,34,"no.migration",0.0103806228373702
"talek",1997,"t11240",1,8,15,"no.migration",0.00833333333333333
"talek",1997,"t11248.3",7,11,17,"no.migration",0.0374331550802139
"talek",1997,"t11248.4",0,5,6,"no.migration",0
"talek",1997,"t11255",29,16,34,"no.migration",0.0533088235294118
"talek",1997,"t11256",0,11,15,"no.migration",0
"talek",1997,"t11270.3",8,11,55,"no.migration",0.0132231404958678
"talek",1997,"t11284",34,16,5,"no.migration",0.425
"talek",1997,"t11290.2",25,6,26,"no.migration",0.16025641025641
"talek",1997,"t11297",3,4,38,"no.migration",0.0197368421052632
"talek",1997,"t11301.4",5,4,20,"no.migration",0.0625
"talek",1997,"t11307.3",0,1,5,"no.migration",0
"talek",1997,"t11322.1",0,5,5,"no.migration",0
"talek",1997,"t11328.4",0,5,5,"no.migration",0
"talek",1997,"t11331",4,5,7,"no.migration",0.114285714285714
"talek",1997,"t11346.6",0,1,5,"no.migration",0
"talek",1997,"t11347.1",0,4,5,"no.migration",0
"talek",1997,"t11368",0,7,5,"no.migration",0
"talek",1997,"t11368.2",11,8,45,"no.migration",0.0305555555555556
"talek",1997,"t11368.3",0,3,20,"no.migration",0
"talek",1997,"t11373",0,4,10,"no.migration",0
"talek",1997,"t11374",22,22,5,"no.migration",0.2
"talek",1997,"t11375.1",0,1,5,"no.migration",0
"talek",1997,"t11375.3",0,1,5,"no.migration",0
"talek",1997,"t11376",0,9,15,"no.migration",0
"talek",1997,"t11392",8,18,57,"no.migration",0.00779727095516569
"talek",1997,"t11396.2",4,12,7,"no.migration",0.0476190476190476
"talek",1997,"t11408",0,3,41,"no.migration",0
"talek",1997,"t11417",41,35,5,"no.migration",0.234285714285714
"talek",1997,"t11417.1",0,1,5,"no.migration",0
"talek",1997,"t11417.2",1,19,15,"no.migration",0.00350877192982456
"talek",1997,"t11417.3",10,25,5,"no.migration",0.08
"talek",1997,"t11434.1",0,8,23,"no.migration",0
"talek",1997,"t11510",0,1,5,"no.migration",0
"talek",1997,"t11511",11,5,54,"no.migration",0.0407407407407407
"talek",1997,"t11511.9",0,2,5,"no.migration",0
"talek",1997,"t11520",0,3,22,"no.migration",0
"talek",1997,"t11609",0,13,20,"no.migration",0
"talek",1997,"t11651.6",5,5,20,"no.migration",0.05
"talek",1997,"t11660",3,8,18,"no.migration",0.0208333333333333
"talek",1997,"t11666",0,1,5,"no.migration",0
"talek",1997,"t11666.1",0,1,5,"no.migration",0
"talek",1997,"t11686.2",0,1,9,"migration",0
"talek",1997,"t11738",0,2,9,"migration",0
"talek",1997,"t11759",40,7,5,"migration",1.14285714285714
"talek",1997,"t11775",1,10,22,"migration",0.00454545454545455
"talek",1997,"t11882",0,1,5,"migration",0
"talek",1997,"t11883",1,7,9,"migration",0.0158730158730159
"talek",1997,"t11887",4,5,29,"migration",0.0275862068965517
"talek",1997,"t11888",0,1,5,"migration",0
"talek",1997,"t11888.1",0,1,5,"migration",0
"talek",1997,"t11888.2",0,1,5,"migration",0
"talek",1997,"t11888.3",0,1,5,"migration",0
"talek",1997,"t11889",0,3,7,"migration",0
"talek",1997,"t11891",0,5,47,"migration",0
"talek",1997,"t11952",3,10,43,"migration",0.00697674418604651
"talek",1997,"t12055",0,1,15,"migration",0
"talek",1997,"t12064",0,1,24,"migration",0
"talek",1997,"t12207",2,7,53,"migration",0.00539083557951482
"talek",1997,"t12214",2,6,5,"migration",0.0666666666666667
"talek",1997,"t12276",0,1,57,"migration",0
"talek",1997,"t12284",2,9,23,"migration",0.00966183574879227
"talek",1997,"t12329",1,4,45,"migration",0.00555555555555556
"talek",1997,"t12444",10,13,5,"migration",0.153846153846154
"talek",1997,"t12513",18,12,5,"migration",0.3
"talek",1997,"t12520",0,3,5,"migration",0
"talek",1997,"t12528.4",0,5,16,"migration",0
"talek",1997,"t12531",0,1,5,"migration",0
"talek",1997,"t12553",0,1,5,"migration",0
"talek",1997,"t12558",0,3,5,"migration",0
"talek",1997,"t12560",3,10,42,"migration",0.00714285714285714
"talek",1997,"t12566",1,9,59,"migration",0.00188323917137476
"talek",1997,"t12572",0,2,9,"migration",0
"talek",1997,"t12591",0,1,5,"migration",0
"talek",1997,"t12595",10,10,37,"migration",0.027027027027027
"talek",1997,"t12598",0,11,5,"migration",0
"talek",1997,"t12617",16,9,30,"migration",0.0592592592592593
"talek",1997,"t12619",3,5,23,"migration",0.0260869565217391
"talek",1997,"t12759",0,5,12,"migration",0
"talek",1997,"t12767",2,8,5,"migration",0.05
"talek",1997,"t12825",1,4,8,"migration",0.03125
"talek",1997,"t12859",0,5,14,"migration",0
"talek",1997,"t12937",0,1,5,"migration",0
"talek",1997,"t12939",5,8,46,"migration",0.0135869565217391
"talek",1997,"t12968",0,1,5,"migration",0
"talek",1997,"t13042",0,13,8,"migration",0
"talek",1997,"t13059",0,1,5,"migration",0
"talek",1997,"t13060",1,3,9,"migration",0.037037037037037
"talek",1997,"t13073",0,7,41,"migration",0
"talek",1997,"t13081",0,3,5,"migration",0
"talek",1997,"t13099",5,24,36,"migration",0.00578703703703704
"talek",1997,"t13101",1,10,28,"migration",0.00357142857142857
"talek",1997,"t13102",2,12,11,"migration",0.0151515151515152
"talek",1997,"t13111.2",3,17,16,"migration",0.0110294117647059
"talek",1997,"t13111.3",3,10,17,"migration",0.0176470588235294
"talek",1997,"t13113",0,1,13,"migration",0
"talek",1997,"t13114",0,2,10,"migration",0
"talek",1997,"t13119",0,4,9,"migration",0
"talek",1997,"t13153",54,7,42,"migration",0.183673469387755
"talek",1997,"t13168",3,10,40,"migration",0.0075
"talek",1997,"t13174",3,20,36,"migration",0.00416666666666667
"talek",1997,"t13174.1",0,6,5,"migration",0
"talek",1997,"t13177",0,1,5,"migration",0
"talek",1997,"t13181",0,1,5,"migration",0
"talek",1997,"t13185",8,9,5,"migration",0.177777777777778
"talek",1997,"t13190",3,3,5,"migration",0.2
"talek",1997,"t13214",0,1,5,"migration",0
"talek",1997,"t13240",0,1,5,"migration",0
"talek",1997,"t13278",0,2,5,"migration",0
"talek",1997,"t13309",1,4,10,"migration",0.025
"talek",1997,"t13329",0,17,5,"migration",0
"talek",1997,"t13337",1,3,33,"migration",0.0101010101010101
"talek",1997,"t13338",0,3,17,"migration",0
"talek",1997,"t13342",14,10,5,"migration",0.28
"talek",1997,"t13347",2,22,22,"migration",0.00413223140495868
"talek",1997,"t13348",0,5,5,"migration",0
"talek",1997,"t13366",0,5,11,"migration",0
"talek",1997,"t13371",0,1,5,"migration",0
"talek",1997,"t13373",0,1,11,"migration",0
"talek",1997,"t13395",11,7,5,"migration",0.314285714285714
"talek",1997,"t13398.11",0,8,15,"migration",0
"talek",1997,"t13403",0,2,13,"migration",0
"talek",1997,"t13406",0,1,5,"migration",0
"talek",1997,"t13425",0,2,49,"migration",0
"talek",1997,"t13436",0,4,16,"migration",0
"talek",1997,"t13456",0,6,10,"migration",0
"talek",1997,"t13457",0,6,5,"migration",0
"talek",1997,"t13458",0,4,5,"migration",0
"talek",1997,"t13465",5,6,34,"migration",0.0245098039215686
"talek",1997,"t13476",0,5,5,"migration",0
"talek",1997,"t13479.1",0,1,5,"migration",0
"talek",1997,"t13485",0,3,5,"migration",0
"talek",1997,"t13499",0,1,31,"migration",0
"talek",1997,"t13504",6,19,45,"migration",0.00701754385964912
"talek",1997,"t13507",3,7,25,"migration",0.0171428571428571
"talek",1997,"t13519",57,13,5,"migration",0.876923076923077
"talek",1997,"t13529",0,2,5,"migration",0
"talek",1997,"t13529.1",0,2,5,"migration",0
"talek",1997,"t13536",32,10,5,"migration",0.64
"talek",1997,"t13543",8,9,39,"migration",0.0227920227920228
"talek",1997,"t13552",0,1,5,"migration",0
"talek",1997,"t13558",0,5,5,"migration",0
"talek",1997,"t13600",7,17,29,"migration",0.0141987829614604
"talek",1997,"t13604",0,1,11,"migration",0
"talek",1997,"t13605",0,2,22,"migration",0
"talek",1997,"t13608",41,7,5,"migration",1.17142857142857
"talek",1997,"t13625",0,3,14,"migration",0
"talek",1997,"t13626",14,7,39,"migration",0.0512820512820513
"talek",1997,"t13626.1",0,1,5,"migration",0
"talek",1997,"t13632",0,5,9,"migration",0
"talek",1997,"t13633",1,5,15,"migration",0.0133333333333333
"talek",1997,"t13660",4,10,16,"migration",0.025
"talek",1997,"t13661",0,6,15,"migration",0
"talek",1997,"t13669",10,14,47,"migration",0.0151975683890578
"talek",1997,"t13671",0,1,5,"migration",0
"talek",1997,"t13681",2,3,34,"migration",0.0196078431372549
"talek",1997,"t13691",3,14,47,"migration",0.00455927051671732
"talek",1997,"t13703",0,4,10,"migration",0
"talek",1997,"t13707",0,1,5,"migration",0
"talek",1997,"t13725",0,7,28,"migration",0
"talek",1997,"t13726",1,6,35,"migration",0.00476190476190476
"talek",1997,"t13728",1,9,5,"migration",0.0222222222222222
"talek",1997,"t13729",10,26,58,"migration",0.00663129973474801
"talek",1997,"t13730",0,7,5,"migration",0
"talek",1997,"t13734",2,22,29,"migration",0.00313479623824451
"talek",1997,"t13793",0,2,5,"migration",0
"talek",1997,"t13807",1,8,20,"migration",0.00625
"talek",1997,"t13808.1",0,3,5,"migration",0
"talek",1997,"t13828.2",0,2,5,"migration",0
"talek",1997,"t13830.01",0,1,14,"migration",0
"talek",1997,"t13831.01",4,10,46,"migration",0.00869565217391304
"talek",1997,"t13833.01",0,4,5,"migration",0
"talek",1997,"t13834",0,2,29,"migration",0
"talek",1997,"t13835.01",0,1,8,"migration",0
"talek",1997,"t13837.01",0,1,11,"migration",0
"talek",1997,"t13851.4",0,1,5,"migration",0
"talek",1997,"t13852",0,2,27,"migration",0
"talek",1997,"t13856",0,2,9,"migration",0
"talek",1997,"t13875.1",0,1,5,"migration",0
"talek",1997,"t13876",0,3,7,"migration",0
"talek",1997,"t13887",0,2,5,"migration",0
"talek",1997,"t13888",56,6,58,"migration",0.160919540229885
"talek",1997,"t13893",0,1,7,"migration",0
"talek",1997,"t13958",24,8,5,"no.migration",0.6
"talek",1997,"t13960",27,20,5,"no.migration",0.27
"talek",1997,"t13965",0,1,6,"no.migration",0
"talek",1997,"t13966",0,1,5,"no.migration",0
"talek",1997,"t13972",0,3,22,"no.migration",0
"talek",1997,"t13973",0,2,5,"no.migration",0
"talek",1997,"t13985.1",0,1,5,"no.migration",0
"talek",1997,"t13991",32,10,41,"no.migration",0.0780487804878049
"talek",1997,"t14002",0,2,10,"no.migration",0
"talek",1997,"t14024",0,1,5,"no.migration",0
"talek",1997,"t14025",0,4,21,"no.migration",0
"talek",1997,"t14051",1,5,30,"no.migration",0.00666666666666667
"talek",1997,"t14055",0,2,5,"no.migration",0
"talek",1997,"t14062",1,3,21,"no.migration",0.0158730158730159
"talek",1997,"t14063",0,3,11,"no.migration",0
"talek",1997,"t14070",1,10,26,"no.migration",0.00384615384615385
"talek",1997,"t14082",2,8,20,"no.migration",0.0125
"talek",1997,"t14082.1",0,3,5,"no.migration",0
"talek",1997,"t14083",0,3,7,"no.migration",0
"talek",1997,"t14083.2",0,2,5,"no.migration",0
"talek",1997,"t14106",0,3,12,"no.migration",0
"talek",1997,"t14200",2,4,17,"no.migration",0.0294117647058824
"talek",1997,"t14212",0,2,23,"no.migration",0
"talek",1997,"t14220",8,13,41,"no.migration",0.0150093808630394
"talek",1997,"t14228",0,4,6,"no.migration",0
"talek",1997,"t14229",5,8,28,"no.migration",0.0223214285714286
"talek",1997,"t14240",16,10,46,"no.migration",0.0347826086956522
"talek",1997,"t14250",1,2,12,"no.migration",0.0416666666666667
"talek",1997,"t14250.1",0,1,5,"no.migration",0
"talek",1997,"t14278",0,1,14,"no.migration",0
"talek",1997,"t14289",21,11,40,"no.migration",0.0477272727272727
"talek",1997,"t14290",3,6,13,"no.migration",0.0384615384615385
"talek",1997,"t14322",0,3,14,"no.migration",0
"talek",1997,"t14375",0,1,10,"no.migration",0
"talek",1997,"t14453",0,2,30,"no.migration",0
"talek",1998,"t14470.4",4,8,14,"no.migration",0.0357142857142857
"talek",1998,"t14470.8",0,10,10,"no.migration",0
"talek",1998,"t14470.9",0,2,5,"no.migration",0
"talek",1998,"t14471",3,7,5,"no.migration",0.0857142857142857
"talek",1998,"t14471.2",0,3,7,"no.migration",0
"talek",1998,"t14471.4",0,9,21,"no.migration",0
"talek",1998,"t14472.4",1,4,5,"no.migration",0.05
"talek",1998,"t14475",0,8,13,"no.migration",0
"talek",1998,"t14480.6",0,6,5,"no.migration",0
"talek",1998,"t14480.7",0,3,5,"no.migration",0
"talek",1998,"t14480.8",0,5,6,"no.migration",0
"talek",1998,"t14480.9",6,8,36,"no.migration",0.0208333333333333
"talek",1998,"t14489",16,20,5,"no.migration",0.16
"talek",1998,"t14531.1",0,1,5,"no.migration",0
"talek",1998,"t14536",0,2,5,"no.migration",0
"talek",1998,"t14546",6,7,25,"no.migration",0.0342857142857143
"talek",1998,"t14610",6,3,25,"no.migration",0.08
"talek",1998,"t14611.1",0,1,5,"no.migration",0
"talek",1998,"t14631",0,7,29,"no.migration",0
"talek",1998,"t14632",3,5,51,"no.migration",0.0117647058823529
"talek",1998,"t14662",36,20,48,"no.migration",0.0375
"talek",1998,"t14690",5,5,31,"no.migration",0.032258064516129
"talek",1998,"t14743",0,10,21,"no.migration",0
"talek",1998,"t14744",6,6,19,"no.migration",0.0526315789473684
"talek",1998,"t14747",0,1,9,"no.migration",0
"talek",1998,"t14759",0,1,7,"no.migration",0
"talek",1998,"t14761",0,16,28,"no.migration",0
"talek",1998,"t14766",3,8,21,"no.migration",0.0178571428571429
"talek",1998,"t14790",4,6,14,"no.migration",0.0476190476190476
"talek",1998,"t14791",0,6,8,"no.migration",0
"talek",1998,"t14792.1",1,4,36,"no.migration",0.00694444444444444
"talek",1998,"t14808",14,16,5,"no.migration",0.175
"talek",1998,"t14815",0,2,13,"no.migration",0
"talek",1998,"t14821",0,3,6,"no.migration",0
"talek",1998,"t14833.2",0,5,5,"no.migration",0
"talek",1998,"t14846.1",0,1,5,"no.migration",0
"talek",1998,"t14854.4",0,1,5,"no.migration",0
"talek",1998,"t14855",0,2,5,"no.migration",0
"talek",1998,"t14863",1,3,31,"no.migration",0.010752688172043
"talek",1998,"t14873",28,12,39,"no.migration",0.0598290598290598
