ID,Year,Month,BiMonth,YearBiMonth,StudyBiMonth,Transect,TotalPrey,TotalMigratory,TotalResidents,Richness,Shannon,Evenness,Thomsons,Impala,Zebra,Gnu,Topi,Hartebeast,Warthog,Grants,Buffalo,Hippo,Giraffe,Springbok,Duiker,Ostrich,Eland,Elephant,Oribi,Reedbuck,Waterbuck,Baboons,Bushbuck,Other
750,2004,12,1,23,407,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
751,2004,12,1,23,407,WLOW,71,0,71,4,0.524148963,0.172161307,60,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
752,2004,12,2,24,408,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753,2004,12,2,24,408,WLOW,145,0,145,4,0.563730495,0.185162207,122,0,0,0,16,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
754,2005,1,1,1,409,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
755,2005,1,1,1,409,WLOW,77,0,77,5,0.868819513,0.285371361,58,2,0,0,6,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
756,2005,1,2,2,410,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
757,2005,1,2,2,410,WLOW,87,2,85,4,0.448888775,0.147441441,77,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
758,2005,2,1,3,411,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
759,2005,2,1,3,411,WLOW,88,0,88,4,0.568295346,0.186661573,75,0,0,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
760,2005,2,2,4,412,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
761,2005,2,2,4,412,WLOW,8,0,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
762,2005,3,1,5,413,WHIGH,4,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
763,2005,3,1,5,413,WLOW,106,0,106,2,0.093599963,0.030743726,104,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
764,2005,3,2,6,414,WHIGH,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
765,2005,3,2,6,414,WLOW,19,0,19,2,0.336495758,0.110524972,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
766,2005,4,1,7,415,WHIGH,100,0,100,3,0.617657649,0.202875052,81,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
767,2005,4,1,7,415,WLOW,18,0,18,3,0.867563228,0.284958724,9,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
768,2005,4,2,8,416,WHIGH,198,0,198,3,0.610534995,0.200535554,45,0,0,0,3,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,
769,2005,4,2,8,416,WLOW,13,0,13,2,0.61724177,0.202738453,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
770,2005,5,1,9,417,WHIGH,35,0,35,3,0.760439097,0.249772867,12,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
771,2005,5,2,10,418,WHIGH,26,0,26,3,0.644179806,0.211586487,1,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
772,2005,5,2,10,418,WLOW,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
773,2005,6,1,11,419,WHIGH,4,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
774,2005,6,1,11,419,WLOW,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
775,2005,6,2,12,420,WHIGH,11,0,11,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
776,2005,6,2,12,420,WLOW,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
777,2005,7,1,13,421,WHIGH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
778,2005,7,1,13,421,WLOW,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
779,2005,7,2,14,422,WHIGH,35,28,7,4,0.659664752,0.216672652,1,0,0,28,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
780,2005,7,2,14,422,WLOW,66,66,0,2,0.425328293,0.139702795,0,0,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
781,2005,7,2,14,422,W3,359,258,101,6,0.801160263,0.26314809,95,1,11,247,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
782,2005,8,1,15,423,WHIGH,8,0,8,2,0.562335145,0.184703892,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
783,2005,8,1,15,423,W3,221,169,52,5,0.765359987,0.251389176,35,10,0,169,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
784,2005,8,2,16,424,WLOW,723,717,6,4,0.087535222,0.028751709,2,0,4,713,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
785,2005,9,1,17,425,WHIGH,61,55,6,4,0.4660114,0.153065517,4,0,1,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
786,2005,9,1,17,425,WLOW,83,52,31,4,1.221738095,0.401290554,26,0,35,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
787,2005,9,1,17,425,W3,132,71,61,4,0.927034208,0.304492487,52,6,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
788,2005,9,2,18,426,WHIGH,33,4,29,2,0.369333122,0.121310691,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
789,2005,9,2,18,426,WLOW,28,0,28,3,0.306829153,0.100780717,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
790,2005,9,2,18,426,W3,288,206,82,5,0.911141655,0.299272439,49,0,0,206,15,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
791,2005,10,1,19,427,WHIGH,18,6,12,4,1.149059697,0.377418699,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,
792,2005,10,1,19,427,WLOW,156,151,5,4,0.304113138,0.099888618,3,0,5,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
793,2005,10,1,19,427,W3,23,0,23,3,0.876604302,0.287928343,14,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
794,2005,10,2,20,428,WHIGH,88,19,69,5,1.403587217,0.461020487,29,0,19,0,24,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,
795,2005,10,2,20,428,WLOW,31,15,16,3,0.813293461,0.267133344,1,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
796,2005,10,2,20,428,W3,18,0,18,4,1.175628642,0.386145501,9,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
797,2005,11,1,21,429,WHIGH,70,0,70,4,1.030481823,0.33847076,16,1,0,0,40,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
798,2005,11,1,21,429,WLOW,7,0,7,3,1.004242473,0.329852216,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
799,2005,11,1,21,429,W3,17,0,17,4,1.202278802,0.394898979,8,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
800,2005,12,1,23,431,WHIGH,41,0,41,4,1.109334847,0.364370725,23,0,0,0,8,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
801,2005,12,1,23,431,WLOW,4,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
802,2005,12,1,23,431,W3,41,7,34,6,1.414829785,0.464713207,19,5,7,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
803,2005,12,2,24,432,WHIGH,32,6,26,4,1.157373298,0.380149374,4,0,6,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
804,2005,12,2,24,432,WLOW,12,0,12,2,0.450561209,0.147990766,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
805,2005,12,2,24,432,W3,65,0,65,5,1.229579573,0.403866156,37,9,0,0,2,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,
806,2005,12,2,24,432,W3,38,0,38,4,0.798668061,0.262329504,4,29,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
807,2006,1,1,1,433,WHIGH,43,14,29,6,1.489727946,0.489314162,17,0,12,2,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
808,2006,1,1,1,433,WLOW,38,0,38,3,0.735197333,0.241481989,25,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
809,2006,1,1,1,433,W3,87,0,87,4,1.014517071,0.333226998,57,7,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
810,2006,1,2,2,434,WHIGH,86,0,86,4,0.806595193,0.26493324,64,2,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
811,2006,1,2,2,434,WLOW,10,0,10,3,0.63903186,0.209895599,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812,2006,1,2,2,434,W3,22,0,22,4,1.256129659,0.412586764,3,6,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
813,2006,2,1,3,435,WHIGH,70,3,67,3,0.251165959,0.082497654,66,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
814,2006,2,1,3,435,WLOW,41,5,36,2,0.370794717,0.121790765,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
815,2006,2,1,3,435,W3,29,0,29,3,0.929947301,0.305449318,16,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
816,2006,2,2,4,436,WHIGH,37,0,37,3,1.007534156,0.330933398,20,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
817,2006,2,2,4,436,WLOW,51,5,46,5,0.668774498,0.219664828,42,0,0,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
818,2006,2,2,4,436,W3,25,0,25,3,1.068358339,0.350911633,11,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
819,2006,3,2,6,438,WHIGH,61,0,61,4,0.746810511,0.245296439,48,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
820,2006,3,2,6,438,WLOW,180,5,175,6,0.798811415,0.26237659,142,8,5,0,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
821,2006,3,2,6,438,W3,242,0,242,6,0.902572459,0.296457812,179,12,0,0,34,0,7,2,0,0,0,0,0,8,0,0,0,0,0,0,0,
822,2006,4,1,7,439,WHIGH,27,0,27,4,1.062448791,0.34897059,3,0,0,0,17,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
823,2006,4,1,7,439,WLOW,259,0,259,4,0.472248903,0.155114279,228,3,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
824,2006,4,1,7,439,W3,500,0,500,5,0.568589955,0.186758339,419,20,0,0,57,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
825,2006,4,2,8,440,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
826,2006,4,2,8,440,WLOW,123,0,123,3,0.455053657,0.14946635,108,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
827,2006,4,2,8,440,W3,367,0,367,4,0.760948345,0.249940134,256,8,0,0,96,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
828,2006,5,1,9,441,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
829,2006,5,1,9,441,WLOW,182,0,182,3,0.608133805,0.199746863,148,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
830,2006,5,1,9,441,W3,407,0,407,6,1.030690549,0.338539318,191,22,0,0,179,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,
831,2006,5,2,10,442,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
832,2006,5,2,10,442,WLOW,283,0,283,4,0.965582949,0.317154158,192,0,0,0,30,19,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,
833,2006,5,2,10,442,W3,147,0,147,7,1.029375436,0.338107357,96,2,0,0,35,0,3,4,5,0,0,0,0,2,0,0,0,0,0,0,0,
834,2006,6,1,11,443,WHIGH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
835,2006,6,1,11,443,WLOW,3,0,3,2,0.636514168,0.209068641,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
836,2006,6,1,11,443,W3,300,0,300,5,1.199476601,0.393978572,152,75,0,0,57,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
837,2006,6,2,12,444,WHIGH,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,
838,2006,6,2,12,444,WLOW,53,18,35,4,1.202896194,0.395101767,0,2,18,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
839,2006,6,2,12,444,W3,287,26,261,6,0.642186588,0.210931797,240,6,26,0,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
840,2006,7,1,13,445,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
841,2006,7,1,13,445,WLOW,135,44,91,6,1.330865031,0.43713425,57,0,43,1,18,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
842,2006,7,1,13,445,W3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
843,2006,8,1,15,447,WHIGH,108,102,6,4,0.521446379,0.17127362,1,0,9,93,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
844,2006,8,1,15,447,WLOW,540,492,48,3,0.349944899,0.11494246,36,0,0,492,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
845,2006,8,1,15,447,WLOW,532,492,40,3,0.291298776,0.095679629,36,0,0,492,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
846,2006,8,1,15,447,W3,1192,1104,88,5,0.310267489,0.101910068,73,3,0,1104,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
847,2006,8,1,15,447,W3,58,6,52,9,1.605095938,0.527207787,31,6,2,4,2,0,1,4,0,0,3,0,0,0,0,5,0,0,0,0,0,
848,2006,8,2,16,448,WHIGH,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
849,2006,8,2,16,448,WLOW,150,32,118,5,1.124283177,0.369280634,92,0,13,19,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
850,2006,8,2,16,448,W3,121,23,98,7,1.080526171,0.354908263,82,1,19,4,4,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
851,2006,9,2,18,450,WHIGH,3,0,3,2,0.636514168,0.209068641,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
852,2006,9,2,18,450,WLOW,150,0,150,4,0.398070094,0.130749601,135,11,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
853,2006,9,2,18,450,W3,59,0,59,3,0.794128823,0.260838552,15,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
854,2006,10,1,19,451,WHIGH,7,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
855,2006,10,1,19,451,WLOW,9,4,5,3,1.060856947,0.348447735,3,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856,2006,10,1,19,451,W3,53,0,53,3,0.892718291,0.293221124,20,29,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
857,2006,10,2,20,452,WHIGH,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
858,2006,10,2,20,452,WLOW,12,3,9,3,0.823959217,0.270636605,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
859,2006,10,2,20,452,W3,6,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
860,2006,11,1,21,453,WHIGH,255,245,10,4,0.837410288,0.275054727,1,0,137,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
861,2006,11,1,21,453,WLOW,197,193,4,4,0.771598043,0.25343812,0,1,78,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862,2006,11,1,21,453,W3,17,7,10,5,1.486895227,0.488383731,1,0,4,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863,2006,11,2,22,454,WHIGH,25,6,19,3,0.942216334,0.309479189,15,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
864,2006,11,2,22,454,WLOW,4,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
865,2006,11,2,22,454,W3,14,0,14,3,0.89820534,0.295023393,7,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866,2006,12,1,23,455,WHIGH,22,0,22,2,0.304636097,0.100060388,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
867,2006,12,1,23,455,W3,44,0,44,4,1.120950393,0.368185952,24,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
868,2007,1,2,2,458,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
869,2007,1,2,2,458,WHIGH,8,0,8,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
870,2007,1,2,2,458,WLOW,401,0,401,5,0.853850415,0.28045463,288,72,0,0,27,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
871,2007,1,2,2,458,W3,270,0,270,7,0.591355596,0.194235913,231,4,0,0,22,1,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,
872,2007,1,2,2,458,W3,241,0,241,5,0.79734163,0.261893826,176,23,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
873,2007,2,2,4,460,WHIGH,23,0,23,3,0.559834326,0.183882477,0,0,0,0,1,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
874,2007,2,2,4,460,WLOW,144,0,144,3,0.174160467,0.057204527,139,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
875,2007,2,2,4,460,W3,202,0,202,5,0.990229364,0.325249488,121,4,0,0,62,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
876,2007,2,2,4,460,W3,263,0,263,4,0.56447276,0.185406011,219,0,0,0,34,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,
877,2007,3,1,5,461,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
878,2007,3,1,5,461,WLOW,239,0,239,4,0.488326655,0.160395157,208,21,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
879,2007,3,1,5,461,W3,188,0,188,6,0.745944179,0.245011884,152,5,0,0,17,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,
880,2007,3,2,6,462,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
881,2007,3,2,6,462,WLOW,437,0,437,4,0.398814508,0.13099411,388,1,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
882,2007,3,2,6,462,W3,325,0,325,6,0.875879357,0.287690229,243,16,0,0,44,0,10,0,11,0,1,0,0,0,0,0,0,0,0,0,0,
883,2007,4,1,7,463,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
884,2007,4,1,7,463,WLOW,206,0,206,4,0.411703643,0.135227659,185,1,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
885,2007,4,1,7,463,W3,207,1,206,8,1.286510212,0.422565522,116,3,0,1,51,13,7,12,0,0,0,0,0,4,0,0,0,0,0,0,0,
886,2007,4,1,7,463,W3,320,0,320,5,1.046361234,0.343686491,198,57,0,0,53,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
887,2007,4,2,8,464,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
888,2007,4,2,8,464,WLOW,88,0,88,3,0.310280697,0.101914406,81,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
889,2007,4,2,8,464,W3,333,0,333,6,0.80308035,0.263778759,266,12,0,0,26,0,6,11,0,0,0,0,0,12,0,0,0,0,0,0,0,
890,2007,5,1,9,465,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
891,2007,5,1,9,465,WLOW,421,2,419,6,0.667367734,0.219202764,328,1,2,0,78,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,
892,2007,5,1,9,465,W3,194,0,194,5,0.986076393,0.323885408,121,33,0,0,37,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
893,2007,5,1,9,465,W3,451,1,450,7,1.038261176,0.341025956,292,96,0,1,39,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
894,2007,5,2,10,466,WHIGH,9,0,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
895,2007,5,2,10,466,WLOW,320,0,320,3,0.559557449,0.183791534,265,0,0,0,40,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
896,2007,5,2,10,466,W3,326,1,325,6,0.598117314,0.196456859,271,16,0,1,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
897,2007,6,2,12,468,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
898,2007,6,2,12,468,WLOW,5,0,5,2,0.673011667,0.221056563,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
899,2007,6,2,12,468,W3,458,0,458,6,0.598107187,0.196453532,386,32,0,0,33,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
900,2007,7,1,13,469,WHIGH,10,0,10,2,0.325082973,0.106776343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,
901,2007,7,1,13,469,WLOW,88,0,88,3,0.256360659,0.084203899,83,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
902,2007,7,1,13,469,W3,289,4,285,6,0.833789208,0.273865352,213,1,4,0,38,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
903,2007,7,1,13,469,W3,278,92,186,6,1.171475752,0.384781448,143,16,92,0,20,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
904,2007,7,2,14,470,WHIGH,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
905,2007,7,2,14,470,WLOW,55,4,51,4,0.707642181,0.232431258,44,0,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
906,2007,7,2,14,470,W3,556,362,194,8,1.220468947,0.400873691,142,34,308,54,10,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
907,2007,8,1,15,471,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908,2007,8,1,15,471,WLOW,852,800,52,5,0.455606539,0.149647949,34,11,36,764,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
909,2007,8,1,15,471,W3,1888,1860,28,4,0.097351221,0.031975859,25,0,4,1856,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
910,2007,8,2,16,472,WHIGH,67,67,0,1,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
911,2007,8,2,16,472,WLOW,58,44,14,5,0.841677758,0.276456415,5,2,0,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
912,2007,8,2,16,472,W3,17,0,17,2,0.465999257,0.153061528,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
913,2007,9,1,17,473,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
914,2007,9,1,17,473,W3,129,3,126,5,1.269266957,0.416901824,51,49,3,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
915,2007,9,2,18,474,WHIGH,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,
916,2007,9,2,18,474,WLOW,24,0,24,5,1.153107117,0.378748109,15,1,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
917,2007,9,2,18,474,W3,271,154,117,6,1.263508292,0.41501034,36,47,154,0,16,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
918,2007,10,1,19,475,WHIGH,834,834,0,2,0.436795628,0.143469341,0,0,132,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919,2007,10,1,19,475,WLOW,1961,1907,54,9,0.692812143,0.227560203,14,1,449,1458,29,1,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,
920,2007,10,1,19,475,W3,109,7,102,7,1.731123049,0.568602493,25,15,6,1,30,0,17,0,0,0,15,0,0,0,0,0,0,0,0,0,0,
921,2007,10,2,20,476,WHIGH,21,10,11,5,1.370108052,0.450023963,1,0,10,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,
922,2007,10,2,20,476,WLOW,14,0,14,2,0.598269589,0.196506875,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923,2007,10,2,20,476,W3,100,57,43,6,1.588043416,0.521606738,8,7,39,18,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924,2007,11,1,21,477,WHIGH,3,0,3,2,0.636514168,0.209068641,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
